ONSConstID,geometry,geometry_vertex_count,ConstituencyName,RegionID,RegionName,CountryID,CountryName,Description
E14001029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.013308,52.509256 -1.998324,52.505829 -1.982809,52.506111 -1.961982,52.50986 -1.959575,52.509652 -1.958538,52.518765 -1.962066,52.527757 -1.948555,52.531844 -1.933701,52.532701 -1.92959,52.541585 -1.918163,52.547291 -1.929312,52.553458 -1.938908,52.560315 -1.952758,52.557076 -1.964139,52.563167 -1.97499,52.556392 -1.999824,52.565181 -2.005815,52.556931 -2.00397,52.547889 -2.005087,52.538904 -2.007627,52.529949 -2.022437,52.526184 -2.029513,52.518255</coordinates></LinearRing></outerBoundaryIs></Polygon>",24,West Bromwich East,West Bromwich East,West Midlands,K02000001,UK,Westminster Constituency
E14001030,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.066551,52.517648 -2.061679,52.509107 -2.062737,52.499921 -2.03602,52.494374 -2.017327,52.494611 -2.002118,52.496948 -1.998324,52.505829 -2.013308,52.509256 -2.029513,52.518255 -2.022437,52.526184 -2.007627,52.529949 -2.005087,52.538904 -2.00397,52.547889 -2.005815,52.556931 -1.999824,52.565181 -2.014591,52.568361 -2.025443,52.562245 -2.050988,52.552714 -2.073948,52.549864 -2.072709,52.540456 -2.077732,52.532002</coordinates></LinearRing></outerBoundaryIs></Polygon>",22,West Bromwich West,West Bromwich West,West Midlands,K02000001,UK,Westminster Constituency
E14001031,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.939678,50.81047 -2.925771,50.808274 -2.912466,50.805135 -2.898261,50.804701 -2.888541,50.798135 -2.893961,50.7897 -2.906324,50.785158 -2.920485,50.783426 -2.934107,50.780877 -2.945492,50.77446 -2.954517,50.76739 -2.946744,50.759783 -2.939677,50.75185 -2.940514,50.742799 -2.947157,50.7348 -2.952852,50.726544 -2.94726,50.717989 -2.927988,50.728258 -2.915201,50.732265 -2.900981,50.7325 -2.886834,50.731333 -2.873005,50.728933 -2.85917,50.726651 -2.844867,50.723003 -2.83055,50.722792 -2.816715,50.719634 -2.802746,50.717926 -2.788598,50.716671 -2.775228,50.713328 -2.762232,50.70928 -2.749126,50.705205 -2.736631,50.700953 -2.723499,50.696066 -2.710567,50.691448 -2.698043,50.687127 -2.685002,50.682485 -2.667664,50.675836 -2.652685,50.669899 -2.635489,50.662924 -2.622541,50.657266 -2.610736,50.652017 -2.596331,50.645331 -2.584779,50.639634 -2.572559,50.633527 -2.560699,50.627454 -2.54841,50.621129 -2.537424,50.615379 -2.526467,50.609448 -2.515735,50.603189 -2.504132,50.596473 -2.49138,50.592012 -2.48508,50.600081 -2.488457,50.608952 -2.483834,50.617898 -2.481481,50.627156 -2.486263,50.635746 -2.488517,50.644636 -2.490559,50.653955 -2.490459,50.663223 -2.496831,50.671333 -2.487873,50.678385 -2.473534,50.676236 -2.464139,50.669181 -2.465608,50.660205 -2.460246,50.651746 -2.447723,50.647354 -2.432679,50.646192 -2.42953,50.655125 -2.418013,50.660564 -2.404449,50.663687 -2.389599,50.663591 -2.376464,50.668233 -2.367787,50.676205 -2.361568,50.68482 -2.356408,50.693506 -2.353886,50.703087 -2.354444,50.712125 -2.341333,50.71553 -2.327565,50.717812 -2.340379,50.721788 -2.335575,50.730466 -2.326642,50.737622 -2.313562,50.733949 -2.300073,50.729519 -2.293938,50.737802 -2.288654,50.746155 -2.275658,50.750059 -2.26611,50.758726 -2.27881,50.762802 -2.293285,50.762371 -2.306485,50.766269 -2.296227,50.772672 -2.305673,50.779739 -2.299852,50.788017 -2.308815,50.795071 -2.305008,50.803835 -2.309945,50.812337 -2.324158,50.810693 -2.323811,50.819709 -2.337219,50.822845 -2.350266,50.826897 -2.351899,50.835967 -2.360695,50.845998 -2.386699,50.842947 -2.400724,50.844403 -2.397408,50.853196 -2.395985,50.862299 -2.410068,50.860927 -2.423664,50.857868 -2.42375,50.866892 -2.437655,50.86879 -2.446893,50.861917 -2.459763,50.865886 -2.46789,50.87333 -2.477023,50.88041 -2.463451,50.885295 -2.457567,50.89353 -2.447642,50.886955 -2.433414,50.886327 -2.418965,50.886371 -2.408679,50.892718 -2.400468,50.900231 -2.401712,50.910148 -2.407747,50.918363 -2.421226,50.92158 -2.434958,50.925394 -2.446628,50.930616 -2.439378,50.938793 -2.42941,50.945232 -2.425126,50.953975 -2.41493,50.96059 -2.42271,50.96829 -2.438357,50.969075 -2.442689,50.96013 -2.450098,50.951794 -2.463809,50.955352 -2.475764,50.960247 -2.482369,50.968337 -2.488987,50.976451 -2.495669,50.984507 -2.501834,50.993351 -2.516108,50.994515 -2.530991,50.993135 -2.541509,50.999579 -2.545097,50.990616 -2.553332,50.982833 -2.56774,50.983976 -2.584255,50.978897 -2.600259,50.978445 -2.599611,50.969426 -2.598177,50.960454 -2.5984,50.95142 -2.607234,50.944331 -2.607161,50.935327 -2.605401,50.926377 -2.615174,50.919601 -2.620249,50.911159 -2.619134,50.902145 -2.614845,50.893287 -2.613863,50.884213 -2.627861,50.885788 -2.642012,50.886739 -2.656553,50.885847 -2.669491,50.88204 -2.681569,50.877085 -2.695726,50.875999 -2.706821,50.870354 -2.717512,50.863986 -2.732033,50.86493 -2.746243,50.864045 -2.760626,50.864138 -2.774309,50.860695 -2.785974,50.854735 -2.800088,50.855996 -2.808679,50.863164 -2.817428,50.855908 -2.829305,50.850853 -2.84238,50.847294 -2.855963,50.850034 -2.869884,50.848149 -2.884143,50.84965 -2.898123,50.84724 -2.911506,50.844173 -2.924032,50.839844 -2.93671,50.835784 -2.946047,50.828582 -2.954316,50.821182</coordinates></LinearRing></outerBoundaryIs></Polygon>",188,West Dorset,West Dorset,South West,K02000001,UK,Westminster Constituency
E14001032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.016572,51.543364 -0.013647,51.52984 -0.007928,51.519364 0.00398,51.514229 0.007598,51.50551 0.010239,51.503811 0.025277,51.505572 0.039919,51.50659 0.04788,51.514456 0.0401,51.522062 0.036012,51.531121 0.03249,51.540124 0.035413,51.555253 0.01111,51.554398 -0.002634,51.551197 -0.017168,51.551575</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,West Ham,West Ham,London,K02000001,UK,Westminster Constituency
E14001033,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-3.033508,53.537649 -3.01864,53.53551 -3.006722,53.529335 -2.994643,53.523905 -2.981809,53.519165 -2.965279,53.518566 -2.966989,53.527738 -2.97282,53.536129 -2.978261,53.544542 -2.963766,53.547079 -2.949102,53.544322 -2.936748,53.538703 -2.929495,53.530688 -2.918361,53.52425 -2.903472,53.521657 -2.88836,53.521881 -2.889906,53.51291 -2.887995,53.503813 -2.873229,53.499764 -2.864814,53.49202 -2.849107,53.492637 -2.842553,53.483956 -2.824965,53.485193 -2.820942,53.493881 -2.821767,53.502881 -2.817077,53.511734 -2.805732,53.518477 -2.792748,53.523505 -2.783237,53.530803 -2.774142,53.523083 -2.770053,53.514365 -2.754626,53.515306 -2.73052,53.520584 -2.716462,53.535668 -2.716895,53.545166 -2.70981,53.553361 -2.704739,53.561844 -2.714407,53.56884 -2.716997,53.578014 -2.709176,53.58577 -2.695659,53.589865 -2.689314,53.604286 -2.698218,53.611716 -2.691132,53.619747 -2.706172,53.618592 -2.728286,53.621112 -2.736169,53.623669 -2.755962,53.616043 -2.770175,53.619127 -2.783709,53.623384 -2.79847,53.619543 -2.805167,53.627629 -2.817646,53.622461 -2.833034,53.623572 -2.848436,53.62462 -2.858411,53.633286 -2.872069,53.637922 -2.884578,53.643128 -2.897731,53.649161 -2.913307,53.648628 -2.932375,53.643418 -2.945167,53.638509 -2.960353,53.638721 -2.971943,53.628376 -2.984958,53.623651 -3.000132,53.625315 -3.006957,53.616899 -3.017009,53.610185 -3.028003,53.603121 -3.031455,53.594345 -3.033348,53.585087 -3.021372,53.575396 -3.032606,53.56885 -3.04008,53.560507 -3.039043,53.551337 -3.046701,53.542942</coordinates></LinearRing></outerBoundaryIs></Polygon>",77,West Lancashire,West Lancashire,North West,K02000001,UK,Westminster Constituency
E14001034,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.409951,52.424852 0.397097,52.419313 0.377465,52.410925 0.380449,52.399046 0.386949,52.389669 0.393566,52.381409 0.400189,52.372934 0.406335,52.364356 0.418743,52.358204 0.430438,52.352716 0.442518,52.347109 0.437457,52.338636 0.429247,52.330941 0.429384,52.321753 0.441506,52.316675 0.456239,52.316521 0.462944,52.30847 0.475265,52.303506 0.485497,52.296957 0.496787,52.291003 0.498531,52.282067 0.498775,52.273005 0.482849,52.26998 0.468567,52.267235 0.454405,52.263902 0.44047,52.26014 0.426137,52.25646 0.415755,52.263123 0.406603,52.271673 0.395341,52.278535 0.385917,52.285862 0.37666,52.293005 0.363724,52.297499 0.35889,52.28891 0.354697,52.280185 0.34696,52.272326 0.342747,52.263461 0.353229,52.256299 0.355999,52.246804 0.342656,52.242328 0.35498,52.235473 0.366458,52.229158 0.38051,52.231678 0.395141,52.230892 0.405631,52.237316 0.419936,52.239344 0.41449,52.247846 0.426217,52.253281 0.437381,52.247183 0.451822,52.245185 0.464632,52.240759 0.476953,52.23547 0.491726,52.238876 0.503755,52.233119 0.514276,52.226864 0.512631,52.217909 0.506883,52.209467 0.501651,52.20057 0.497957,52.191636 0.494265,52.182838 0.491063,52.173854 0.488578,52.164853 0.473745,52.165261 0.462456,52.171063 0.447831,52.17195 0.438143,52.165102 0.426133,52.159906 0.419755,52.15166 0.418553,52.142432 0.417567,52.133286 0.4068,52.127165 0.395102,52.121707 0.38855,52.11352 0.38276,52.104083 0.390718,52.096546 0.393641,52.08759 0.401278,52.079635 0.404608,52.065491 0.426663,52.067778 0.439245,52.072325 0.452717,52.068011 0.459738,52.076172 0.47531,52.073555 0.487966,52.06892 0.490492,52.05986 0.501468,52.05385 0.513486,52.058985 0.528686,52.058695 0.543393,52.058594 0.550108,52.066604 0.563062,52.070815 0.549845,52.084702 0.54746,52.094081 0.551954,52.10278 0.566335,52.104564 0.564858,52.118903 0.566675,52.127892 0.555528,52.133935 0.561631,52.142254 0.559308,52.151155 0.569873,52.157724 0.580125,52.151185 0.593368,52.147177 0.599309,52.155538 0.603247,52.164391 0.618317,52.163059 0.632624,52.160043 0.639669,52.167983 0.648317,52.175395 0.66288,52.179289 0.677689,52.179255 0.679315,52.170268 0.684054,52.161571 0.694818,52.167863 0.695151,52.176853 0.715937,52.177673 0.729856,52.18075 0.735756,52.188975 0.725745,52.195559 0.729116,52.204379 0.715287,52.209531 0.703556,52.216169 0.689154,52.213669 0.681332,52.205372 0.666384,52.204055 0.652055,52.206353 0.637881,52.209468 0.639445,52.21843 0.642941,52.227312 0.650682,52.234967 0.662511,52.240394 0.676654,52.244887 0.682167,52.253269 0.666918,52.257287 0.670194,52.266146 0.675793,52.274888 0.682181,52.283331 0.686627,52.291962 0.702152,52.292257 0.716867,52.291895 0.725108,52.299335 0.723094,52.30837 0.727623,52.317119 0.731242,52.325985 0.733176,52.335212 0.737283,52.345064 0.753079,52.346002 0.76808,52.342932 0.783985,52.3414 0.790372,52.333267 0.797709,52.324987 0.798448,52.316001 0.791813,52.307473 0.7979,52.299245 0.81331,52.299946 0.827091,52.29614 0.841272,52.293155 0.84869,52.28536 0.858683,52.291956 0.869266,52.298416 0.882245,52.293138 0.891885,52.299944 0.906175,52.302557 0.917409,52.308357 0.93059,52.312758 0.926198,52.321362 0.931401,52.330383 0.943549,52.335953 0.956804,52.340067 0.95777,52.349739 0.956007,52.358767 0.967442,52.370094 0.952689,52.374906 0.94171,52.380972 0.932391,52.387998 0.917608,52.388783 0.903426,52.386426 0.890445,52.390808 0.875693,52.390065 0.861675,52.393018 0.851403,52.399515 0.836589,52.400387 0.825387,52.39456 0.811851,52.390723 0.796104,52.391223 0.782896,52.386488 0.769234,52.390024 0.756417,52.385328 0.742089,52.387821 0.733318,52.39537 0.71749,52.393906 0.703001,52.39637 0.688078,52.398267 0.675317,52.403334 0.671844,52.412301 0.679701,52.420063 0.690368,52.426944 0.698665,52.434698 0.710157,52.441669 0.718628,52.449689 0.704617,52.452477 0.689842,52.451971 0.675969,52.456555 0.664663,52.46234 0.652489,52.45716 0.641809,52.450947 0.627866,52.453957 0.612116,52.449735 0.598804,52.453765 0.584259,52.451962 0.569387,52.453068 0.554133,52.455948 0.541982,52.450206 0.527574,52.452067 0.513508,52.449232 0.498602,52.448556 0.483903,52.447308 0.469127,52.446009 0.453471,52.446099 0.439547,52.44289 0.429321,52.436409 0.423184,52.433948</coordinates></LinearRing></outerBoundaryIs></Polygon>",223,West Suffolk,West Suffolk,East of England,K02000001,UK,Westminster Constituency
E14001035,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.633556,52.307034 -2.647961,52.305228 -2.6632,52.303894 -2.65385,52.296952 -2.643961,52.290178 -2.629981,52.287208 -2.61517,52.286101 -2.600502,52.285204 -2.598304,52.276233 -2.610664,52.270982 -2.619184,52.26358 -2.630462,52.257693 -2.633113,52.248825 -2.624905,52.241356 -2.610518,52.2435 -2.595846,52.244491 -2.582421,52.248254 -2.568065,52.250497 -2.553646,52.25239 -2.539019,52.251516 -2.521407,52.251927 -2.508723,52.25651 -2.494981,52.259922 -2.499339,52.268583 -2.50125,52.277695 -2.487643,52.281359 -2.474495,52.285696 -2.459718,52.284986 -2.447189,52.280046 -2.434029,52.274841 -2.439134,52.266351 -2.452902,52.263209 -2.464758,52.257849 -2.473705,52.250547 -2.474232,52.241278 -2.464715,52.234378 -2.45015,52.236287 -2.435334,52.237183 -2.420749,52.235755 -2.408153,52.230712 -2.397871,52.224294 -2.401527,52.215344 -2.402613,52.206372 -2.408695,52.198171 -2.415129,52.19003 -2.419275,52.181351 -2.421951,52.172463 -2.434697,52.167946 -2.427271,52.160006 -2.422313,52.151393 -2.397543,52.147894 -2.385366,52.153288 -2.370782,52.152133 -2.356819,52.149065 -2.349641,52.141014 -2.344934,52.132363 -2.356143,52.126234 -2.353658,52.117279 -2.350874,52.107927 -2.349391,52.098904 -2.338506,52.092419 -2.33861,52.083391 -2.339193,52.074146 -2.34112,52.064699 -2.350292,52.057499 -2.348877,52.048543 -2.348441,52.039545 -2.350438,52.030578 -2.351382,52.02135 -2.349794,52.011898 -2.336677,52.007734 -2.325089,52.002276 -2.32103,51.992835 -2.322771,51.983804 -2.314207,51.976473 -2.304689,51.969582 -2.289997,51.970302 -2.275331,51.969537 -2.260826,51.967612 -2.246697,51.970952 -2.23985,51.978992 -2.232563,51.986779 -2.22289,51.993593 -2.208522,51.9958 -2.194421,51.993167 -2.174914,51.996132 -2.166114,52.005125 -2.177461,52.010819 -2.183059,52.019743 -2.178568,52.028567 -2.18051,52.037681 -2.175512,52.04647 -2.162043,52.050557 -2.148405,52.046847 -2.133821,52.046333 -2.12078,52.042199 -2.117482,52.033379 -2.130916,52.02977 -2.141294,52.023109 -2.145691,52.014059 -2.146742,52.004888 -2.132382,52.002705 -2.124051,52.010116 -2.112148,52.015338 -2.097988,52.013202 -2.08383,52.011035 -2.06932,52.012785 -2.055698,52.009394 -2.044263,52.003717 -2.032357,52.00969 -2.023668,52.016943 -2.011646,52.022159 -2.000666,52.028244 -1.987854,52.03295 -1.97414,52.036119 -1.959442,52.036698 -1.946352,52.031672 -1.931905,52.029982 -1.921608,52.036351 -1.913455,52.044451 -1.926633,52.048543 -1.940537,52.051894 -1.932652,52.060706 -1.937626,52.069445 -1.951691,52.072766 -1.966523,52.069663 -1.983086,52.071004 -1.993328,52.078313 -2.005473,52.083321 -2.015122,52.090731 -2.019676,52.081992 -2.032126,52.077198 -2.040752,52.06984 -2.039178,52.079151 -2.036246,52.08834 -2.034952,52.097335 -2.049891,52.096264 -2.064235,52.093684 -2.071179,52.101642 -2.071626,52.110651 -2.067637,52.119323 -2.057058,52.125652 -2.073448,52.131016 -2.088143,52.130208 -2.10015,52.125076 -2.109701,52.118218 -2.124226,52.116961 -2.138938,52.116957 -2.148706,52.110268 -2.164988,52.108916 -2.178431,52.112743 -2.185525,52.120963 -2.194072,52.128481 -2.180969,52.132901 -2.171802,52.14012 -2.183902,52.145561 -2.194749,52.151748 -2.203376,52.167305 -2.220386,52.167005 -2.234535,52.169365 -2.246812,52.174322 -2.253698,52.182266 -2.261841,52.189794 -2.250806,52.198815 -2.248501,52.207729 -2.237034,52.213569 -2.243276,52.221841 -2.241844,52.23103 -2.233633,52.238508 -2.23177,52.247618 -2.23774,52.25591 -2.24701,52.262921 -2.259057,52.268211 -2.273381,52.27053 -2.271337,52.279472 -2.27253,52.288949 -2.275716,52.297905 -2.274878,52.307594 -2.266419,52.323592 -2.286318,52.325867 -2.300821,52.324312 -2.304585,52.333048 -2.317016,52.337964 -2.322141,52.329497 -2.327782,52.321152 -2.342621,52.320218 -2.356555,52.316858 -2.371477,52.317603 -2.37096,52.326656 -2.384546,52.323007 -2.398786,52.325383 -2.413598,52.325379 -2.427169,52.321867 -2.421232,52.333618 -2.420973,52.342639 -2.419091,52.351579 -2.41189,52.359439 -2.414927,52.368241 -2.434346,52.366455 -2.448929,52.367558 -2.463506,52.366347 -2.474542,52.36038 -2.483786,52.352914 -2.483803,52.343827 -2.480904,52.334677 -2.492817,52.329349 -2.507488,52.32884 -2.512606,52.337302 -2.525209,52.342282 -2.540081,52.342481 -2.551892,52.336678 -2.561006,52.329615 -2.56325,52.320686 -2.564017,52.311677 -2.576486,52.316723 -2.590041,52.313199 -2.603354,52.309051 -2.618037,52.306943</coordinates></LinearRing></outerBoundaryIs></Polygon>",219,West Worcestershire,West Worcestershire,West Midlands,K02000001,UK,Westminster Constituency
E14001036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.175791,51.539615 -0.188583,51.534594 -0.20285,51.532859 -0.216029,51.527928 -0.203558,51.523317 -0.187934,51.510179 -0.185046,51.519525 -0.170512,51.519949 -0.147196,51.525041 -0.160487,51.537281</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,Westminster North,Westminster North,London,K02000001,UK,Westminster Constituency
E14001037,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-3.030134,54.49822 -3.045295,54.495856 -3.060204,54.492463 -3.076211,54.489358 -3.088589,54.483209 -3.094015,54.474548 -3.109476,54.473996 -3.11502,54.465364 -3.131125,54.46441 -3.144493,54.468919 -3.153418,54.460618 -3.166021,54.455216 -3.161175,54.44607 -3.157959,54.436807 -3.151141,54.428321 -3.138365,54.42289 -3.123993,54.427499 -3.115257,54.415013 -3.12286,54.407102 -3.125407,54.398064 -3.121502,54.389005 -3.123935,54.379163 -3.135849,54.373207 -3.138394,54.364296 -3.145314,54.356229 -3.145631,54.346941 -3.138954,54.337609 -3.132619,54.329401 -3.129508,54.313236 -3.122467,54.304057 -3.128252,54.295706 -3.136399,54.288064 -3.141857,54.279469 -3.136943,54.270111 -3.130759,54.261424 -3.135402,54.248582 -3.120475,54.250907 -3.108348,54.256814 -3.111196,54.265661 -3.103911,54.273616 -3.089199,54.276997 -3.084055,54.268467 -3.075583,54.260918 -3.064988,54.25435 -3.064645,54.245316 -3.05608,54.237677 -3.051481,54.228892 -3.036928,54.22566 -3.028192,54.218234 -3.024059,54.209221 -3.035117,54.20235 -3.050154,54.19923 -3.051652,54.190012 -3.059978,54.182063 -3.057157,54.172393 -3.04702,54.164884 -3.048337,54.155847 -3.042644,54.147216 -3.040641,54.138285 -3.045755,54.129426 -3.048205,54.119843 -3.040892,54.110753 -3.03053,54.100955 -3.016858,54.087409 -3.015083,54.078188 -3.007328,54.070328 -2.995889,54.064364 -2.982147,54.060416 -2.972586,54.049997 -2.956036,54.049681 -2.946178,54.056922 -2.937012,54.064641 -2.922611,54.069756 -2.910638,54.075608 -2.898678,54.081954 -2.887496,54.094146 -2.880134,54.103208 -2.875535,54.11196 -2.875928,54.121024 -2.878457,54.130522 -2.880244,54.140208 -2.886781,54.148857 -2.893984,54.157663 -2.892889,54.167164 -2.877788,54.164138 -2.875239,54.177124 -2.854876,54.175554 -2.836147,54.17477 -2.823467,54.180057 -2.815947,54.188294 -2.8055,54.194891 -2.790218,54.193571 -2.776941,54.188902 -2.761941,54.186733 -2.746024,54.186776 -2.735707,54.180071 -2.736231,54.170919 -2.723448,54.165931 -2.707971,54.164068 -2.692574,54.163429 -2.677156,54.162583 -2.672657,54.171245 -2.664353,54.178895 -2.651381,54.184288 -2.644299,54.192736 -2.637008,54.200836 -2.624396,54.195591 -2.608222,54.194787 -2.592983,54.195964 -2.577378,54.195491 -2.562445,54.198008 -2.548298,54.201555 -2.538116,54.208405 -2.524732,54.213404 -2.511114,54.21764 -2.496824,54.221027 -2.484717,54.226549 -2.473676,54.233239 -2.458922,54.235705 -2.460859,54.226705 -2.44423,54.225903 -2.428743,54.223639 -2.413832,54.226361 -2.401391,54.231625 -2.392812,54.239324 -2.376655,54.239795 -2.371354,54.248363 -2.356717,54.24449 -2.345935,54.237663 -2.331306,54.24059 -2.322548,54.248375 -2.319093,54.257144 -2.317998,54.266273 -2.32118,54.275111 -2.31872,54.284435 -2.324168,54.293594 -2.324392,54.302871 -2.321144,54.311726 -2.312154,54.31942 -2.317465,54.327867 -2.33081,54.333114 -2.337323,54.341341 -2.349447,54.34723 -2.367708,54.35606 -2.378019,54.363912 -2.389651,54.369972 -2.405296,54.370343 -2.41884,54.366039 -2.43224,54.370475 -2.444366,54.376045 -2.456862,54.370429 -2.47198,54.373284 -2.49198,54.376216 -2.506654,54.373118 -2.521154,54.369921 -2.528127,54.378771 -2.535632,54.386933 -2.551022,54.387357 -2.56618,54.389199 -2.581693,54.38949 -2.593496,54.395284 -2.603405,54.402178 -2.61352,54.409318 -2.628788,54.407708 -2.643899,54.40958 -2.657298,54.41417 -2.666551,54.421606 -2.680004,54.426154 -2.690821,54.432953 -2.687611,54.442189 -2.696157,54.434693 -2.71174,54.436485 -2.725518,54.440694 -2.736962,54.446731 -2.751566,54.449764 -2.761917,54.45671 -2.776988,54.459864 -2.790203,54.465661 -2.795417,54.47526 -2.806574,54.481884 -2.815921,54.474604 -2.829357,54.479368 -2.844907,54.478276 -2.85694,54.48402 -2.872833,54.482193 -2.888112,54.4846 -2.902923,54.481841 -2.911255,54.47383 -2.918988,54.465267 -2.932548,54.469775 -2.944976,54.475137 -2.952999,54.483495 -2.967594,54.486428 -2.977523,54.493354 -2.991857,54.496931 -3.014832,54.499836</coordinates></LinearRing></outerBoundaryIs></Polygon>",197,Westmorland and Lonsdale,Westmorland and Lonsdale,North West,K02000001,UK,Westminster Constituency
E14001038,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.94294,51.398459 -2.956453,51.394425 -2.971554,51.391304 -2.98076,51.38432 -2.98421,51.375552 -2.991467,51.367771 -3.000027,51.360074 -3.003061,51.351254 -3.011581,51.343862 -3.019655,51.333003 -3.007214,51.328049 -2.995794,51.322494 -2.987184,51.315095 -2.994034,51.307193 -2.975315,51.296347 -2.959653,51.304748 -2.945135,51.302657 -2.931453,51.299022 -2.91843,51.294896 -2.904562,51.292069 -2.891806,51.297972 -2.87989,51.303561 -2.865931,51.301141 -2.851807,51.299558 -2.83349,51.300648 -2.819095,51.300927 -2.812098,51.308794 -2.812171,51.317788 -2.810783,51.326742 -2.796294,51.32527 -2.78195,51.323911 -2.767148,51.323092 -2.753802,51.319788 -2.739401,51.319768 -2.724802,51.318513 -2.709366,51.317157 -2.694876,51.318098 -2.694785,51.333743 -2.707888,51.337807 -2.719282,51.343364 -2.729808,51.349741 -2.741474,51.344164 -2.755251,51.341461 -2.76906,51.344135 -2.77375,51.35264 -2.781382,51.360265 -2.777787,51.369362 -2.765751,51.375418 -2.778274,51.379955 -2.792631,51.38076 -2.806992,51.38175 -2.821725,51.381057 -2.835916,51.378938 -2.848887,51.383096 -2.863221,51.382308 -2.876648,51.379033 -2.885942,51.385956 -2.898287,51.390702 -2.914781,51.400625</coordinates></LinearRing></outerBoundaryIs></Polygon>",60,Weston-Super-Mare,Weston-Super-Mare,South West,K02000001,UK,Westminster Constituency
E14001039,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.695659,53.589865 -2.709176,53.58577 -2.716997,53.578014 -2.714407,53.56884 -2.704739,53.561844 -2.701928,53.552876 -2.697642,53.543795 -2.698043,53.534499 -2.684248,53.530848 -2.663921,53.53163 -2.651467,53.536893 -2.636408,53.535579 -2.621732,53.533455 -2.606539,53.534378 -2.593221,53.53861 -2.585173,53.54725 -2.569332,53.547602 -2.560615,53.555014 -2.564791,53.563683 -2.569298,53.572338 -2.577758,53.579907 -2.588817,53.586348 -2.603674,53.588159 -2.625908,53.593668 -2.631935,53.602475 -2.644739,53.607336 -2.658937,53.604121 -2.674004,53.604981 -2.689314,53.604286</coordinates></LinearRing></outerBoundaryIs></Polygon>",30,Wigan,Wigan,North West,K02000001,UK,Westminster Constituency
E14001040,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.25295,51.423461 -0.247137,51.409582 -0.24694,51.397134 -0.239707,51.389295 -0.234657,51.390539 -0.221134,51.396564 -0.206955,51.394384 -0.195156,51.399903 -0.185435,51.407377 -0.178799,51.424327 -0.185288,51.432507 -0.19004,51.441474 -0.204256,51.43896 -0.218816,51.438653 -0.233168,51.437544 -0.251084,51.432566</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,Wimbledon,Wimbledon,London,K02000001,UK,Westminster Constituency
E14001041,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-1.316537,51.186642 -1.326114,51.179172 -1.330666,51.169865 -1.336864,51.161687 -1.348232,51.156001 -1.361016,51.151647 -1.36933,51.144241 -1.377777,51.136336 -1.377313,51.126327 -1.391546,51.123601 -1.407308,51.120479 -1.407547,51.111135 -1.421955,51.111524 -1.436283,51.112048 -1.433797,51.103146 -1.427796,51.094503 -1.414308,51.090507 -1.413538,51.080797 -1.412482,51.071387 -1.415802,51.062569 -1.429824,51.060622 -1.442593,51.056354 -1.448201,51.047984 -1.456127,51.040475 -1.446915,51.033469 -1.441445,51.024946 -1.42768,51.022594 -1.4217,51.014271 -1.407953,51.011854 -1.394474,51.008688 -1.392022,50.999692 -1.396877,50.991077 -1.391063,50.982865 -1.393575,50.973999 -1.392774,50.964495 -1.388995,50.973195 -1.374362,50.974009 -1.366778,50.981937 -1.360107,50.99177 -1.3459,50.992584 -1.346571,50.982341 -1.332428,50.983457 -1.319439,50.987186 -1.293162,50.98372 -1.286923,50.99471 -1.297672,51.00075 -1.289497,51.011707 -1.279954,51.018472 -1.276971,51.027738 -1.281841,51.036258 -1.27157,51.042589 -1.257258,51.043581 -1.243032,51.042576 -1.230063,51.03859 -1.219074,51.044525 -1.210424,51.051907 -1.205272,51.060493 -1.19917,51.068938 -1.193941,51.077478 -1.181684,51.082392 -1.168025,51.079704 -1.154406,51.08504 -1.148859,51.0937 -1.13448,51.094436 -1.119533,51.093298 -1.105439,51.090919 -1.092387,51.095257 -1.083574,51.102465 -1.091704,51.110055 -1.091466,51.119975 -1.092881,51.129222 -1.09543,51.138076 -1.109672,51.137106 -1.131821,51.143626 -1.147298,51.139672 -1.1599,51.135316 -1.174304,51.133544 -1.183763,51.140929 -1.193314,51.147917 -1.208606,51.150436 -1.214376,51.158708 -1.200198,51.161241 -1.186865,51.165074 -1.181896,51.174798 -1.189611,51.182413 -1.21044,51.182506 -1.222603,51.187461 -1.235912,51.191052 -1.250818,51.190778 -1.264402,51.193632 -1.279187,51.193975 -1.293501,51.194776 -1.308838,51.194742</coordinates></LinearRing></outerBoundaryIs></Polygon>",94,Winchester,Winchester,South East,K02000001,UK,Westminster Constituency
